,Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
53,1266610644721086469,"Giving out happiness, kindness and love will only make us happy.
Be the reason someone smiled today. Show some kindness to all out there. 
Be safe, Stay healthy.
#stayhomestaysafe #covid-19 #IndiaFightsCorona #CoronaStopKarona #filaantro https://t.co/TDJ4h6lt9b",Filaantro,filaantro,2020-05-30T06:01:24.000Z,Sat May 30 06:01:24 +0000 2020,0,0,en,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPnqgRUYAAfebt.jpg ,0,5,0
54,1266610606510977024,"RT @sweta_saxena : My new paper with V Cerra and @AntonioFatas: 

The renewed interest in hysteresis has been sparked by the persistence of the Global Financial Crisis and fears of a slow recovery from the Covid-19 crisis. #covid 

https://t.co/uOaRPTgqO5",Sweta Saxena,sweta_saxena,2020-05-30T06:01:15.000Z,Sat May 30 06:01:15 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,1,1
55,1266610602132344832,#Economía # #Covid-19# Stradivarius abre sus nuevas instalaciones en medio de una gran expectación y con la esperanza de que las ventas aumenten con la llegada de la fase 2 https://t.co/t3JjPpvagZ,Lanzadigital,Lanzadigital,2020-05-30T06:01:14.000Z,Sat May 30 06:01:14 +0000 2020,0,0,es,"<a href=""http://www.lanzadigital.com"" rel=""nofollow"">LanzaDigital NEWS</a>",Tweet,,,1,2,0
56,1266610553885163521,"RT @DrAMSinghvi : party spoiler at 1yr of #Modi2.0. #FY ‘19-20, 95% pre #Covid data, shows 4.2 % #GDP growth. All Pre Covid —manufac growth, investment rate, cap formation rate, credit off take rate, exports gr rate etc—show abysmal declines. Wht r we celebrating? covid excuses yet 2start!",Mediarama,Mediarama2,2020-05-30T06:01:03.000Z,Sat May 30 06:01:03 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,4,0
57,1266610550945054720,"RT @sweta_saxena : My new paper with V Cerra and @AntonioFatas: 

The renewed interest in hysteresis has been sparked by the persistence of the Global Financial Crisis and fears of a slow recovery from the Covid-19 crisis. #covid 

https://t.co/uOaRPTgqO5",Divya Saxena Rastogi -दिव्या सक्सेना रस्तोगी,Divsbabs,2020-05-30T06:01:02.000Z,Sat May 30 06:01:02 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,1,1
58,1266610548021571584,"#CoronaVirus- Emergency Hygiene Supplies to Communities in #Haiti #Covid19 #Covid-19 #stcharlesfunds #Monsterfunders 
 
 #Donate Today to my #4giving 
 
  #PLZ RT! Click Below https://t.co/2JRYYp87YW",MonsterFunders,MonsterFunders,2020-05-30T06:01:01.000Z,Sat May 30 06:01:01 +0000 2020,0,0,en,"<a href=""https://www.newsly.today"" rel=""nofollow"">Pinix</a>",Tweet,,,1,9,0
59,1266610538597007360,"RT @DrAMSinghvi : party spoiler at 1yr of #Modi2.0. #FY ‘19-20, 95% pre #Covid data, shows 4.2 % #GDP growth. All Pre Covid —manufac growth, investment rate, cap formation rate, credit off take rate, exports gr rate etc—show abysmal declines. Wht r we celebrating? covid excuses yet 2start!",ishwar chandra shukla,IshwarShukl,2020-05-30T06:00:59.000Z,Sat May 30 06:00:59 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,4,0
60,1266610521966407680,"My new paper with V Cerra and @AntonioFatas: 

The renewed interest in hysteresis has been sparked by the persistence of the Global Financial Crisis and fears of a slow recovery from the Covid-19 crisis. #covid 

https://t.co/uOaRPTgqO5",Sweta Saxena,sweta_saxena,2020-05-30T06:00:55.000Z,Sat May 30 06:00:55 +0000 2020,1,2,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,1,1,1
61,1266610519701688322,"RT @GowharGeelani : Greetings (Mubarak) to my Kashmiri Pandit teachers and friends on the occasion of #MelaKheerBhawani. It used to be quite an impressive annual gathering in Ganderbal’s #Tulmula. Sadly, due to #Covid-19 pandemic no such gathering is possible this time around. Better times will come",اِخلاق صٲب,khoshukh_badam,2020-05-30T06:00:55.000Z,Sat May 30 06:00:55 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,3,0
62,1266610505566781441,"RT @FrauWoj : #Kolumbien Heute begann der Abriss in Altos de la Estancia. Wie lange braucht eine Familie, um so ein Haus zu bauen? In etwa 10 Minuten hatten sie es zerlegt. Zuletzt zerschlugen sie die Ziegelsteine. Das Blaue ist die Toilette der Nachbarn. #Covid-19 https://t.co/CU0xdRIdS3",wolf ratz,wolfratz3000,2020-05-30T06:00:51.000Z,Sat May 30 06:00:51 +0000 2020,0,0,de,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,Video,https://video.twimg.com/ext_tw_video/1266572098283110401/pu/pl/e-hFtQfTAB7sZrWI.m3u8?tag=10 ,0,2,0
63,1266610481881583616,"#CoronaVirus- Emergency Hygiene Supplies to Communities in #Haiti #Covid19 #Covid-19 #stcharlesfunds #Monsterfunder 
 
 Please #Donate Today to my #4giving 
 
  #PLZ RT! Click Below https://t.co/faiDpTyAMm",Ⓜ MonsterFunder,MonsterFunder,2020-05-30T06:00:46.000Z,Sat May 30 06:00:46 +0000 2020,0,0,en,"<a href=""https://www.newsly.today"" rel=""nofollow"">Pinix</a>",Tweet,,,1,9,0
64,1266610474889535489,"Out of 1839 total #COVID-19 cases in #Karnataka #India, 894 or 49% has been cured as on Sat 30th May 2020 at 8AM. Info. via: Ministry of Health and Family Welfare, GOI.",Taragana Server,taragana_server,2020-05-30T06:00:44.000Z,Sat May 30 06:00:44 +0000 2020,0,0,en,"<a href=""http://taragana.com"" rel=""nofollow"">Prof. Shanku</a>",Tweet,,,0,3,0
65,1266610473878913024,"RT @DrAMSinghvi : party spoiler at 1yr of #Modi2.0. #FY ‘19-20, 95% pre #Covid data, shows 4.2 % #GDP growth. All Pre Covid —manufac growth, investment rate, cap formation rate, credit off take rate, exports gr rate etc—show abysmal declines. Wht r we celebrating? covid excuses yet 2start!",Parimal Aluri,PARIMALALURI,2020-05-30T06:00:44.000Z,Sat May 30 06:00:44 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,4,0
66,1266610454471770113,"RT @unwomenasia : “Promoting gender equality is not only the right thing to do, but also the smart thing to do.” Lin Jialei - UN Women China. See how the #WeEmpower Programme from UN Women and @EUinASEAN are working to help female workers amid the #COVID-19 crisis https://t.co/k15Ly4LEJV",MarianaT,marianatrobosky,2020-05-30T06:00:39.000Z,Sat May 30 06:00:39 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,1,2,1
67,1266610403724922881,"RT @mselon3 : Si l’on ajoute la crise des #GiletsJaunes , à la crise de la #reformedesretraites et à  l'épidémie de la #Covid-19 cela fait 18 mois que le pays va de crise en crise.  #Macron porte la poisse à la #France et les électeurs en ont assez de ce président 

 https://t.co/u8WemoQg2o",❌Beaudoin Quatre❌1️⃣7️⃣,Beaudoi40588036,2020-05-30T06:00:27.000Z,Sat May 30 06:00:27 +0000 2020,0,0,fr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,5,0
68,1266610373249171456,"RT @McMasterU : A review of a century of evidence shows that cloth masks are, indeed, effective at blocking droplet and aerosol contamination of the environment -- which could help reduce the transmission of #COVID-19. | @MacHealthSci @CMClase @STJOESHAMILTON  https://t.co/4CFiDJXCTf",mzGrrohl 🌹❤️✋🏴󠁧󠁢󠁷󠁬󠁳󠁿,joakfoo79,2020-05-30T06:00:20.000Z,Sat May 30 06:00:20 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,1,3
69,1266610372397711360,"Publeaks ontvangt tips over misstanden in verschillende sectoren die door #covid-19 zijn ontstaan of door de crisis nu pas zichtbaar worden.
Niet alleen de zorg en farmaceutische industrie, maar ook #uitzendbranche, vleesindustrie e.a. 
Dank! https://t.co/Dckdccyp7i",Stichting Publeaks,PubleaksNL,2020-05-30T06:00:19.000Z,Sat May 30 06:00:19 +0000 2020,0,0,nl,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPnbAGWAAAadYY.jpg ,0,2,0
70,1266610363824582657,"“Promoting gender equality is not only the right thing to do, but also the smart thing to do.” Lin Jialei - UN Women China. See how the #WeEmpower Programme from UN Women and @EUinASEAN are working to help female workers amid the #COVID-19 crisis https://t.co/k15Ly4LEJV",UN Women AsiaPacific,unwomenasia,2020-05-30T06:00:17.000Z,Sat May 30 06:00:17 +0000 2020,4,2,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,,,1,2,1
71,1266610338973302785,Corona sorgt für katastrophalen Einbruch / #Behinderung #Inklusion #Deutschland #Hilfe #News #Berlin #Wirtschaft #Krise #Corona-Krise #Coronavirus #Virus #Deutschland #Infektion #RKI #Epedemie #Gesundheit #Covid-19 #COVID2019 #SARS-CoV-2 https://t.co/jOdG9rD8tQ https://t.co/SOBGCuqnHI,EU-Schwerbehinderung,EUSchwerbehind1,2020-05-30T06:00:11.000Z,Sat May 30 06:00:11 +0000 2020,1,1,de,"<a href=""http://www.eu-schwerbehinderung.eu"" rel=""nofollow"">EU-Schwerbehinderung Twitter</a>",Tweet,Photo,https://pbs.twimg.com/media/EZPnY_xXsAEEPC3.jpg ,1,19,0
72,1266610299190358016,"¿La escenografía perfecta para ocultar la responsabilidad de los servicios de inteligencia de EEUU, en complicidad con la #OMS, en el diseño y propagación -accidental, o no- de su #COVID?
-¡Con el VIH, no escatimaron medios! [en juego las indemnizaciones].
https://t.co/qD9Q2gJVlI","Áhah Bonilla, reodemente",reodemente,2020-05-30T06:00:02.000Z,Sat May 30 06:00:02 +0000 2020,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,1,2,0
73,1266610292336680960,"The Japan Professional Football League, or J.League, decided Friday to resume matches in its J1 top division on July 4 after a suspension since late February due to the #COVID-19 outbreak.
@J_League_En

https://t.co/gRK9fP0Lbk https://t.co/Do1OrYWZvy",Arab News Japan,ArabNewsjp,2020-05-30T06:00:00.000Z,Sat May 30 06:00:00 +0000 2020,0,1,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,https://pbs.twimg.com/media/EZMJupOUwAAW1bA.jpg ,1,1,1
74,1266610292072407043,"#VEN911Oficial | #30May En caso de Violencia Domestica Llama al 911.
#COVID-19 
#QuedateEnCasa https://t.co/Rv5lD6CFI3",VEN 911,VEN911Oficial,2020-05-30T06:00:00.000Z,Sat May 30 06:00:00 +0000 2020,0,0,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,https://pbs.twimg.com/media/EZDBZIQWAAAWqqL.jpg ,0,4,0
75,1266610290931589120,"Ketua Umum IDAI mengatakan bahwa ada kesulitan lain yang dihadapi para tenaga medis saat menangani pasien anak, baik PDP maupun yang positif COVID-19 di Indonesia. #kidshealth #coronavirus #covid https://t.co/vdxXdy6qy4",Parenting Indonesia,parentingINA,2020-05-30T06:00:00.000Z,Sat May 30 06:00:00 +0000 2020,0,0,in,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,3,0
76,1266610290709446657,"Ouça Aldir Blanc no #RodadeSamba. Compositor foi uma das vítimas da #covid-19 no começo deste mês. Fica aqui a nossa homenagem: https://t.co/S1eeHGWuiW

📷 Divulgação https://t.co/XcDnFAIn3y",EBC Na Rede,ebcnarede,2020-05-30T06:00:00.000Z,Sat May 30 06:00:00 +0000 2020,1,0,pt,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,https://pbs.twimg.com/media/EZM-mPYWoAQFVhT.jpg ,1,2,0
77,1266610290696704002,Pensé: ¿cómo se le tomará la temperatura al tiempo que vivimos? No se me ocurrió otra respuesta más que la palabra muerte. #GuillermoArreola escribe sobre las diversas miradas del #Covid-19 https://t.co/QpQ8wrwcsp,Confabulario,ConfabularioMx,2020-05-30T06:00:00.000Z,Sat May 30 06:00:00 +0000 2020,0,0,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,https://pbs.twimg.com/media/EZGhNRHXkAE2BAO.jpg ,0,2,0
78,1266610289627336710,"Lets stop the spread of the virus together!
-
-
#PioneerGroup #CoronaVirus #COVID-19 #CoronaVirusOutbreak #CoronaVirusInSA #Level4Lockdown #LockDown2020 #PrayForSouthAfrica #PrayForTheWorld #LockDownSouthAfrica #Level4 #FinancialWellness #FinancialFreedom #FinanacialWealth https://t.co/KTNcsjR3Y2",Pioneer Group,pioneergroupfw,2020-05-30T06:00:00.000Z,Sat May 30 06:00:00 +0000 2020,0,0,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,https://pbs.twimg.com/media/EZF1OLNWkAEe504.jpg ,0,14,0
79,1266610268341182464,"RT @PA_Researcher : 📣 @24:00 How to make habit reminders work in behaviour change?

Check out great episode with Dr Dori Rosenberg

🎙️ https://t.co/lseBtrxJbC

#podcast #research #sedentarybehaviour #physicalactivity #exercise #COVID-19 #behaviourchange #habits #habitchange #elderly https://t.co/NcvDI0i2kD",Graziella Zangger,gra_zang,2020-05-30T05:59:55.000Z,Sat May 30 05:59:55 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/EZLx9CvXgAE8t2y.jpg ,1,10,1
80,1266610229904433152,"RT @DrAMSinghvi : party spoiler at 1yr of #Modi2.0. #FY ‘19-20, 95% pre #Covid data, shows 4.2 % #GDP growth. All Pre Covid —manufac growth, investment rate, cap formation rate, credit off take rate, exports gr rate etc—show abysmal declines. Wht r we celebrating? covid excuses yet 2start!",DineshP01601197,DineshP01601197,2020-05-30T05:59:45.000Z,Sat May 30 05:59:45 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,4,0
81,1266610197943869440,"RT @DrAMSinghvi : party spoiler at 1yr of #Modi2.0. #FY ‘19-20, 95% pre #Covid data, shows 4.2 % #GDP growth. All Pre Covid —manufac growth, investment rate, cap formation rate, credit off take rate, exports gr rate etc—show abysmal declines. Wht r we celebrating? covid excuses yet 2start!",ROHAN,r_o_h_a_n_r,2020-05-30T05:59:38.000Z,Sat May 30 05:59:38 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,4,0
82,1266610195389657094,RT @philmoi : Mon ami Pharmacien confirme le Remdesivir du laboratoire américain Gilead l’un des traitements éventuels contre le #Covid-19 coûte 850 euros l’injection par jour .Il en faut environ huit.Le traitement à prendre DÉBUT D’INFECTION du Dr @raoult_didier 13 euros. Réaction #Médecins https://t.co/mun5ejpcqG,Benoît ROCH,motsetpages,2020-05-30T05:59:37.000Z,Sat May 30 05:59:37 +0000 2020,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,2,1
83,1266610193753714689,"RT @DrAMSinghvi : party spoiler at 1yr of #Modi2.0. #FY ‘19-20, 95% pre #Covid data, shows 4.2 % #GDP growth. All Pre Covid —manufac growth, investment rate, cap formation rate, credit off take rate, exports gr rate etc—show abysmal declines. Wht r we celebrating? covid excuses yet 2start!",M16t¢r#8,czar57159071,2020-05-30T05:59:37.000Z,Sat May 30 05:59:37 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,4,0
84,1266610107237961728,"RT @DrAMSinghvi : party spoiler at 1yr of #Modi2.0. #FY ‘19-20, 95% pre #Covid data, shows 4.2 % #GDP growth. All Pre Covid —manufac growth, investment rate, cap formation rate, credit off take rate, exports gr rate etc—show abysmal declines. Wht r we celebrating? covid excuses yet 2start!",Munniram Machra,munniram_machra,2020-05-30T05:59:16.000Z,Sat May 30 05:59:16 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,4,0
85,1266609975356461056,"RT @BlueAnt2014 : @fox4kc @PlainSite Just a reminder that papaya and goats have tested positive for #COVID-19 as well.
https://t.co/Q7hRKmji4L",Thérèse,Therese53277728,2020-05-30T05:58:45.000Z,Sat May 30 05:58:45 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,1,2
86,1266609973502468096,"RT @dr_rafeena : Dr. Rafeena will be speaking on the topic ""What can we learn from #Covid_19 : an Ayurvedic perspective"" on the 
 31'st of May 2020 at 6pm till 7:30pm. 

Register soon to confirm your spot via this: https://t.co/jHPQzXYydf…/webinar-on-learning-from-covid…/

#covid #coronavirus https://t.co/5OqfqWPV2t",Dr. Rafeena - Ayurvedic Consultation in Sydney,dr_rafeena,2020-05-30T05:58:44.000Z,Sat May 30 05:58:44 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,Photo,https://pbs.twimg.com/media/EZAgIruWAAA8-wD.jpg ,1,3,0
87,1266609939188981760,RT @philmoi : Mon ami Pharmacien confirme le Remdesivir du laboratoire américain Gilead l’un des traitements éventuels contre le #Covid-19 coûte 850 euros l’injection par jour .Il en faut environ huit.Le traitement à prendre DÉBUT D’INFECTION du Dr @raoult_didier 13 euros. Réaction #Médecins https://t.co/mun5ejpcqG,4LREM du peuple d'en haut du bas,4lrem1,2020-05-30T05:58:36.000Z,Sat May 30 05:58:36 +0000 2020,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,2,1
88,1266609923078656000,"RT @AlexanderKekule : Hier noch ein Versuch einer Versachlichung der Debatte über die #Covid-19 Studie von @C_Drosten. Es geht schließlich um den wissenschaftlichen Inhalt und nicht darum, wer Recht behält.
https://t.co/nFC6X7S4ji",Christian Zimmer 🥕,ch_zimmer,2020-05-30T05:58:32.000Z,Sat May 30 05:58:32 +0000 2020,0,0,de,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,1,1
89,1266609894440009731,RT @AlfredHampp : #Österreich schafft Maskenpflicht in Teilen ab https://t.co/u84IcvHki0 #Nachrichten #Politik #Wirtschaft #Deutschland #Gesundheit #CoronaVirusDE #coronavirusdeutschland #CoronaVirusUpdate #COVID2019 #COVID19 #COVID_19 #Corona #VirusCorona #coronavirus #COVID #Germany,Alfred Hampp - Redakteur,AlfredHampp,2020-05-30T05:58:25.000Z,Sat May 30 05:58:25 +0000 2020,0,0,de,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,17,0
90,1266609873489408001,RT @AlfredHampp : #Streeck rechnet mit Teilimmunität der Gesellschaft https://t.co/CqZRRsnXCS #Nachrichten #Politik #Wirtschaft #Deutschland #Gesundheit #CoronaVirusDE #coronavirusdeutschland #CoronaVirusUpdate #COVID2019 #COVID19 #COVID_19 #Corona #VirusCorona #coronavirus #COVID #Germany,Alfred Hampp - Redakteur,AlfredHampp,2020-05-30T05:58:20.000Z,Sat May 30 05:58:20 +0000 2020,0,0,de,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,17,0
91,1266609781541949440,RT @philmoi : Mon ami Pharmacien confirme le Remdesivir du laboratoire américain Gilead l’un des traitements éventuels contre le #Covid-19 coûte 850 euros l’injection par jour .Il en faut environ huit.Le traitement à prendre DÉBUT D’INFECTION du Dr @raoult_didier 13 euros. Réaction #Médecins https://t.co/mun5ejpcqG,Bruno LEMAIRE 🇫🇷,BrunoL66,2020-05-30T05:57:59.000Z,Sat May 30 05:57:59 +0000 2020,0,0,fr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,2,1
92,1266609742937575424,"party spoiler at 1yr of #Modi2.0. #FY ‘19-20, 95% pre #Covid data, shows 4.2 % #GDP growth. All Pre Covid —manufac growth, investment rate, cap formation rate, credit off take rate, exports gr rate etc—show abysmal declines. Wht r we celebrating? covid excuses yet 2start!",Abhishek Singhvi,DrAMSinghvi,2020-05-30T05:57:49.000Z,Sat May 30 05:57:49 +0000 2020,54,13,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,0,4,0
93,1266609694610784257,"RT @FarukFirat1987 : #Minneapolis: Video showing the brutal arrest of George Floyd, who later died. So sad. Rest in peace 🌹

#GeorgeFloyd #GeorgeFloydWasMurdered #GeorgeFloydprotest #George #GeorgeLloyd #GeorgeFloydMurder #George_Floyd #GeorgeFloydrip #Corona #coronavirus #COVID__19 #Covid_19 #COVID https://t.co/080z3PALEE",🅔🅛 🅡🅘🅒🅚🅞,El_Rick0,2020-05-30T05:57:38.000Z,Sat May 30 05:57:38 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Video,https://video.twimg.com/ext_tw_video/1265606174642253829/pu/pl/bJns7_u4ujx31mY2.m3u8?tag=10 ,0,14,0
94,1266609649622511622,"RT @GowharGeelani : Greetings (Mubarak) to my Kashmiri Pandit teachers and friends on the occasion of #MelaKheerBhawani. It used to be quite an impressive annual gathering in Ganderbal’s #Tulmula. Sadly, due to #Covid-19 pandemic no such gathering is possible this time around. Better times will come",SHAH | ਸ਼ਾਹ | शाह | شاہ,FarziProfessor,2020-05-30T05:57:27.000Z,Sat May 30 05:57:27 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,3,0
95,1266609631830425601,"RT @GowharGeelani : Greetings (Mubarak) to my Kashmiri Pandit teachers and friends on the occasion of #MelaKheerBhawani. It used to be quite an impressive annual gathering in Ganderbal’s #Tulmula. Sadly, due to #Covid-19 pandemic no such gathering is possible this time around. Better times will come",Mhphotographs1,Mhphotographs1,2020-05-30T05:57:23.000Z,Sat May 30 05:57:23 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,3,0
96,1266609629099732992,RT @CICsal : *RUIDO* Vecino tiene música a muy alto volumen desde la tarde andan tomando cerveza y drogándose en colonia Loma Linda en calle Mezquite No.1405 entre calles Sotol y Cactáceas #Saltillo 00:43 @policiasaltillo @ComisionSPC #Covid-19 https://t.co/vQ4wliOCYL,Alonso Jiménez,LERO22318894,2020-05-30T05:57:22.000Z,Sat May 30 05:57:22 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/EZPjjvSXYAEo1Sr.jpg ,0,2,2
97,1266609502469718016,"RT @arzobispodelrio : El #Covid-19, nos obliga a no pisar las arenas, a no hacer el camino, pero no podrá impedirnos gozar de la romería del corazón y elevar nuestras oraciones a la #BlancaPaloma que anida en #Almonte. Ella desde su pueblo,  bendice a todos los #rocieros.
#Rocio2020 https://t.co/rQSeXbV1Uu",Cruz de Guía Melilla,CruzdeGuiaML,2020-05-30T05:56:52.000Z,Sat May 30 05:56:52 +0000 2020,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/EZKl6kgU8AIbLjX.jpg ,0,5,0
98,1266609462879510529,RT @jenkilpatrick : Check out this timely guest editorial on forging a research agenda amid the #COVID-19 pandemic around the quality of life for older adults. #gerontology #nursing https://t.co/MmFwecy2bm,rose lane,pully8,2020-05-30T05:56:43.000Z,Sat May 30 05:56:43 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,1,3,0
99,1266609432735166468,"RT @OntHospitalAssn : Govt’s decision. We  believe  
pandemic pay should apply to all hospital workers. Everyone working in hospitals is on the front line in the war against #COVID-19 #onpoli  https://t.co/6f54m4gSYh",kaleigh,KaleighDonohue,2020-05-30T05:56:35.000Z,Sat May 30 05:56:35 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,2,0
100,1266609427655909377,"RT @HPCwire : What's New in Computing vs. COVID-19: IceCube, TACC, Watson &amp; More 
https://t.co/eGZTOmxwju #HPC #COVID #coronavirus",adamostaszewski,adamostaszewsk6,2020-05-30T05:56:34.000Z,Sat May 30 05:56:34 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,3,0
101,1266609404478132224,"RT @HPCwire : COVID-19 HPC Consortium Expands to Europe, Reports on Research Projects
https://t.co/na1wTiTSkI #COVID #HPC",adamostaszewski,adamostaszewsk6,2020-05-30T05:56:29.000Z,Sat May 30 05:56:29 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,2,0
102,1266609314049019905,RT @hygetahun : New from @WHO: NO #antibiotics are recommended for suspected or confirmed mild #COVID-19 &amp; NO antibiotics recommended in moderate COVID-19 unless there is suspicion of a bacterial infection. Mild &amp; Moderate COVID-19 represent 80% of all patients. https://t.co/NOQk8Eg70I,Gerald,CappyGerald,2020-05-30T05:56:07.000Z,Sat May 30 05:56:07 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,2,1
103,1266609309150052353,"RT @TimothyChase : #COVID-19 #masks #public If you have to ride public transportation be sure to wear a mask, preferably with 600 count cotton, filter and a good seal.  The woman in front with the mask just below her nose?  She just sneezed twice within perhaps four feet of three other riders. https://t.co/Jbbx0q8TkC",Ogemdi Anika,ogemdianika,2020-05-30T05:56:06.000Z,Sat May 30 05:56:06 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/EZMTZFEUEAA52lJ.jpg ,0,3,0
104,1266609307900170240,"RT @ManavDharam : #Manav_Utthan_Sewa_Samiti,  #Indore  (Madhya Pradesh) came front to help needy people in these unprecedented time of lockdown and distributed grocery packages by following #lockdown rules. 
#Lockdown4 
#HELP 
#COVID _19
#NationFirst 
#ManavDharam https://t.co/df6w3p4pUO",Vinay Gayki,vinaygayki,2020-05-30T05:56:06.000Z,Sat May 30 05:56:06 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/EZJxnZkXkAUCsZo.jpg https://pbs.twimg.com/media/EZJxnZdWAAAwvye.jpg https://pbs.twimg.com/media/EZJxnZkWAAImkK2.jpg ,0,8,0
